,,,Life Expectancy,,,,,,,,,,,,,,,,,,,,,,,,Premature Age-Adjusted Mortality,,,,,,,,,,,,,,,,,,,,,,,,,Child Mortality,,,,,,,,,,,,,,,,,,,,,,,,,Infant Mortality,,,,,,,,,,,,,,,,,,,,,,,,,Frequent Physical Distress,,,Frequent Mental Distress,,,Diabetes Prevalence,,,HIV Prevalence,,Food Insecurity,,Limited Access to Healthy Foods,,Drug Overdose Deaths,,,,,,,,,,,,,,,,,,,,,,,,,Insufficient Sleep,,,Uninsured Adults,,,,Uninsured Children,,,,Other Primary Care Providers,,High School Graduation,,Disconnected Youth,,,Reading Scores,,,,,,Math Scores,,,,,,School Segregation,School Funding Adequacy,,Gender Pay Gap,,,,,Median Household Income,,,,,,,,,,,,,,,,,,Children Eligible for Free or Reduced Price Lunch,Residential Segregation - Black/White,Child Care Cost Burden,Child Care Centers,,Homicides,,,,,,,,,,,,,,,,,,,,,,,,Suicides,,,,,,,,,,,,,,,,,,,,,,,,,,Firearm Fatalities,,,,,,,,,,,,,,,,,,,,,,,,,Motor Vehicle Crash Deaths,,,,,,,,,,,,,,,,,,,,,,,,,Juvenile Arrests,,,,Voter Turnout,Census Participation,Traffic Volume,Homeownership,,,,Severe Housing Cost Burden,,,,Broadband Access,,,,Population,% Below 18 Years of Age,% 65 and Older,% Non-Hispanic Black,,% American Indian or Alaska Native,,% Asian,,% Native Hawaiian or Other Pacific Islander,,% Hispanic,,% Non-Hispanic White,,% Not Proficient in English,,,,% Female,% Rural,
08015,Colorado,Chaffee,81.8,80.5,83.2,83.4,77.8,89.0,,,,,,,,,,,,,,,,81.6,80.0,83.1,234,267,228,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,12,15,13,18,7,6,9,18,100,1890,10,521,3,12,20,10,34,,,,,,,,,,,,,,,,,,,,,,28,26,30,1228,11,9,13,182,6,4,8,114,879:1,170,88,,,,3.0,,,,2.5,3.1,2.6,,,,,,0.02,14214,3413,49017,56533,0.87,0.71,1.03,75151,64949,85353,,,,,,,,,,61700,41259,82141,66484,60840,72128,27,,35,10,13,,,,,,,,,,,,,,,,,,,,,,,,,38,35,24,50,38,,,,,,,,,,,,,,,,,,,,,,20,20,12,31,,,,,,,,,,,,,,,,,,,,,,15,11,6,18,,,,,,,,,,,,,,,,,,,,,,,17,1500,11,82.7,58.2,31,6309,70,65,74,1540,17,13,22,83,7558,79,87,20223,14.7,26.0,347,1.7,360,1.8,209,1.0,19,0.1,2079,10.3,17086,84.5,298,2,1,2,46.9,8485,43.6
08017,Colorado,Cheyenne,77.5,72.9,82.1,,,,,,,,,,,,,,,,,,,,,,31,439,287,644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,9,13,16,14,19,8,7,9,,,150,9,164,9,,,,,,,,,,,,,,,,,,,,,,,,,,29,28,31,104,12,9,14,23,6,4,8,115,866:1,,,,,,,,,,,,,,,,,,0.04,20145,5626,46250,53587,0.86,0.64,1.09,62891,53484,72298,,,,,,,,,,,,,,,,30,,27,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,200,,83.8,51.1,16,584,79,73,85,56,8,0,17,88,649,85,91,1732,24.5,22.3,19,1.1,31,1.8,37,2.1,1,0.1,225,13.0,1401,80.9,34,2,0,6,48.5,1748,100.0
08019,Colorado,Clear Creek,82.8,80.6,85.0,,,,,,,,,,,,,,,,,,,,,,118,246,196,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,7,10,14,12,16,6,5,8,20,234,790,8,255,3,,,,,,,,,,,,,,,,,,,,,,,,,,26,25,28,538,9,7,10,74,5,4,7,21,4678:1,,,,,,2.9,,,,,,2.8,,,,,,0.04,16334,5043,66028,68006,0.97,0.78,1.16,90350,77502,103198,53750,41843,65657,,,,,,,70186,38334,102038,91798,67797,115799,19,40,26,9,31,,,,,,,,,,,,,,,,,,,,,,,,,17,33,18,55,35,,,,,,,,,,,,,,,,,,,,,,15,31,18,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,700,10,83.0,59.6,122,3672,80,76,84,525,12,7,16,90,4153,87,94,9355,13.5,23.0,87,0.9,138,1.5,133,1.4,8,0.1,795,8.5,8074,86.3,83,1,0,2,47.5,9397,100.0
08021,Colorado,Conejos,72.7,70.6,74.8,70.8,67.7,73.9,,,,,,,,,,,,,,,,74.9,71.9,77.9,157,551,458,644,636,504,793,,,,,,,,,,,,,,,,462,346,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,15,16,14,19,11,9,13,,,860,11,269,3,,,,,,,,,,,,,,,,,,,,,,,,,,31,29,32,570,14,12,16,102,5,4,7,79,1263:1,101,89,,,,3.4,,,,3.2,3.5,3.2,,,,2.9,3.6,0.10,14268,-551,34000,43125,0.79,0.64,0.94,49141,42145,56137,,,,,,,,,,36260,34026,38494,54250,45090,63410,56,,27,4,8,,,,,,,,,,,,,,,,,,,,,,,,,14,34,18,59,35,,,,,,,,,,,,,,,,,,,,,,15,37,21,61,,,,,,,,,,,,,,,,,,,,,,10,18,8,32,,,,,,,,,,,,,,,,,,,,,,,5,1000,5,72.9,43.1,28,2438,79,76,82,326,12,8,15,77,2378,72,82,7579,25.3,20.1,57,0.8,352,4.6,84,1.1,16,0.2,3798,50.1,3486,46.0,91,1,0,3,49.1,7461,100.0
08023,Colorado,Costilla,73.4,69.2,77.6,,,,,,,,,,,,,,,,,,,,,,77,567,428,736,565,394,786,,,,,,,,,,,,,,,,572,345,894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,15,16,14,19,12,10,14,7,222,530,15,2043,58,,,,,,,,,,,,,,,,,,,,,,,,,,31,29,32,318,16,14,19,41,6,4,7,28,3603:1,,,,,,2.5,,,,,,2.2,,,,,,0.01,15721,-12420,32250,47500,0.68,0.30,1.05,36970,31527,42413,,,,,,,,,,38333,27457,49209,31912,23217,40607,81,,37,3,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,400,,69.3,27.7,14,1167,76,73,80,172,12,7,18,83,1268,78,88,3603,18.3,28.2,76,2.1,220,6.1,53,1.5,12,0.3,2090,58.0,1267,35.2,120,4,1,6,47.7,3499,100.0
08025,Colorado,Crowley,72.5,68.9,76.0,71.9,63.2,80.7,,,,,,,,,,,,,,,,71.4,67.3,75.6,111,586,469,703,532,325,822,,,,,,,,,,,,,,,,664,517,841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,16,16,14,19,12,10,14,22,396,970,16,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,32,31,34,154,8,6,10,5,1,0,1,71,1404:1,,,,,,,,,,,,,,,,,,0.01,12010,-4255,47422,51724,0.92,0.59,1.24,49785,44298,55272,32411,29749,35073,,,,,,,42188,26697,57679,40463,28976,51950,70,,39,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,400,0,36.6,58.7,1,936,71,64,79,157,13,6,21,80,1048,73,86,5614,12.2,13.4,570,10.2,209,3.7,83,1.5,2,0.0,1864,33.2,2921,52.0,65,1,0,3,27.0,5922,100.0
08027,Colorado,Custer,80.9,77.9,83.9,,,,,,,,,,,,,,,,,,,,,,83,288,209,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,8,11,15,13,18,7,6,8,,,390,8,268,6,,,,,,,,,,,,,,,,,,,,,,,,,,29,27,30,268,10,8,12,48,7,5,8,169,593:1,,,,,,3.2,,,,,,3.3,,,,,,,14262,-492,48138,61985,0.78,0.50,1.05,67766,59799,75733,,,,,,,,,,,,,,,,42,,25,4,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,300,,87.2,40.1,0,1897,87,84,90,197,9,5,14,81,1765,75,87,5335,14.7,33.9,50,0.9,68,1.3,33,0.6,1,0.0,300,5.6,4807,90.1,3,0,0,1,49.7,4704,100.0
08029,Colorado,Delta,76.2,75.1,77.3,78.3,75.0,81.6,,,,,,,,,,,,,,,,75.9,74.7,77.1,562,422,382,463,390,292,510,,,,,,,,,,,,,,,,435,389,482,17,63,37,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10,14,17,15,20,9,7,10,29,106,4100,13,1087,4,32,34,23,48,,,,,,,,,,,,,,,,,,,,,,30,28,31,2326,14,12,16,383,6,4,8,85,1170:1,370,84,,,,3.2,,,,2.8,3.3,3.0,,,,2.7,3.1,0.05,11094,-4,42796,53844,0.79,0.70,0.89,53910,47278,60542,,,,,,,,,,39788,18578,60998,57217,51572,62862,43,,34,10,7,,,,,,,,,,,,,,,,,,,,,,,,,52,29,21,39,33,,,,,,,,,,,,,,,,,,,,,,48,31,23,41,,,,,,,,,,,,,,,,,,,,,,33,15,11,21,,,,,,,,,,,,,,,,,,,,,,,25,2900,9,80.5,65.5,23,9328,76,73,79,1688,14,11,17,77,9456,74,81,31602,19.1,27.9,186,0.6,483,1.5,307,1.0,31,0.1,4989,15.8,25422,80.4,374,1,0,2,49.7,23006,73.7
08031,Colorado,Denver,78.1,77.8,78.3,76.6,76.1,77.1,64.5,61.0,67.9,84.6,83.1,86.0,71.9,71.1,72.7,,,,,,,79.9,79.6,80.1,8078,370,362,378,435,417,453,1184,976,1391,206,174,238,643,608,678,988,612,1511,,,,300,290,309,382,63,57,69,69,59,79,,,,,,,120,95,151,,,,,,,38,30,47,325,5,4,5,6,5,7,,,,,,,10,7,12,,,,,,,3,2,3,10,8,11,15,13,17,8,6,9,5358,871,73930,11,25554,4,838,39,36,41,41,36,46,130,71,218,13,6,23,56,45,66,,,,,,,36,33,39,28,26,29,60884,13,11,14,6849,5,4,6,154,649:1,7867,73,8,7,10,3.1,,,2.6,2.8,3.8,3.0,,3.0,2.5,2.6,3.8,0.20,13804,-5383,64275,72319,0.89,0.86,0.92,87619,83625,91613,49927,41940,57914,89761,79860,99662,53432,45766,61098,66402,63074,69730,101524,99316,103732,60,55,37,424,10,8,7,9,9,8,11,,,,,,,34,29,40,,,,,,,3,2,4,752,20,18,21,21,16,13,18,,,,14,8,22,14,11,19,,,,,,,23,21,26,524,15,13,16,14,12,16,,,,,,,37,30,44,,,,,,,12,10,14,506,10,9,11,13,12,15,,,,5,3,10,19,15,23,,,,,,,8,7,9,,509,58000,9,75.1,67.4,416,159483,49,49,50,52009,16,16,17,91,294926,91,92,713252,18.0,12.5,64099,9.0,12633,1.8,30214,4.2,1682,0.2,205311,28.8,391687,54.9,28213,4,4,5,49.4,104,0.0
08033,Colorado,Dolores,74.6,69.4,79.9,,,,,,,,,,,,,,,,,,,,,,38,439,291,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,9,12,16,14,18,7,6,9,,,210,9,770,37,,,,,,,,,,,,,,,,,,,,,,,,,,29,27,30,119,9,7,11,19,4,3,6,41,2455:1,,,,,,,,,,,,,,,,,,,16580,1088,57828,52656,1.10,0.53,1.67,56695,48052,65338,,,,,,,,,,111130,110879,111381,54954,35865,74043,46,,52,2,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,200,,90.6,41.4,14,1020,86,80,92,67,6,0,13,66,788,57,76,2455,17.1,24.5,40,1.6,76,3.1,13,0.5,2,0.1,206,8.4,2075,84.5,167,7,1,13,45.4,2326,100.0
08035,Colorado,Douglas,82.8,82.4,83.1,84.6,82.7,86.5,,,,87.6,85.0,90.3,82.7,78.5,86.8,,,,,,,82.5,82.1,82.8,2273,189,181,197,192,160,223,,,,121,92,157,211,147,293,,,,,,,193,185,202,118,30,25,36,32,17,54,,,,,,,,,,,,,,,,31,25,38,79,3,3,4,,,,,,,,,,,,,,,,,,,,,,8,6,9,12,10,14,6,5,7,272,88,19600,6,5567,2,122,11,9,13,10,5,18,,,,,,,,,,,,,,,,12,10,14,25,23,26,12101,5,4,6,2222,2,2,3,115,870:1,5001,91,4,2,5,,,,,,,,,,,,,0.07,10792,2710,70781,105346,0.67,0.65,0.69,140768,135783,145753,99044,54721,143367,148429,132241,164617,95052,74581,115523,112633,104687,120579,141092,139087,143097,11,53,27,212,11,1,1,2,,,,,,,,,,,,,,,,,,,,,,274,15,14,17,16,11,7,17,,,,,,,,,,,,,,,,17,14,19,153,9,7,10,7,3,12,,,,,,,,,,,,,,,,9,8,11,120,5,4,6,,,,,,,,,,,,,,,,,,,,,,,327,44900,7,94.7,78.4,107,102929,78,77,79,13762,11,10,11,97,128417,97,98,375988,23.1,14.0,6397,1.7,2121,0.6,23489,6.2,450,0.1,37689,10.0,297828,79.2,2787,1,1,1,49.5,32270,9.0
08037,Colorado,Eagle,88.9,86.9,91.0,85.3,81.0,89.5,,,,,,,,,,,,,,,,89.1,86.8,91.4,321,170,151,189,213,164,272,,,,,,,,,,,,,,,,171,148,194,16,31,18,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,8,11,14,12,16,7,6,8,74,154,4100,7,2459,5,15,9,5,15,,,,,,,,,,,,,,,,,,,,,,26,24,27,5814,16,14,18,1055,9,6,11,125,801:1,563,84,,,,3.0,,,,2.6,3.4,2.9,,,,2.3,3.5,0.14,13342,-125,54267,67362,0.81,0.71,0.90,105813,93712,117914,,,,176818,161394,192242,154718,31327,278109,61380,52714,70046,109572,95676,123468,29,78,35,58,20,,,,,,,,,,,,,,,,,,,,,,,,,59,20,15,26,21,15,7,27,,,,,,,,,,,,,,,,23,16,31,29,11,7,15,,,,,,,,,,,,,,,,,,,,,,24,6,4,9,,,,,,,,,,,,,,,,,,,,,,,48,5800,8,76.9,41.3,68,13774,69,66,71,3654,19,15,22,95,19085,93,97,55285,20.1,14.7,508,0.9,747,1.4,860,1.6,66,0.1,16316,29.5,36706,66.4,2796,5,4,7,47.0,10316,18.5
08039,Colorado,Elbert,81.6,80.2,82.9,82.8,77.3,88.3,,,,,,,,,,,,,,,,81.1,79.6,82.5,281,256,223,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,8,11,15,13,17,7,6,8,24,103,1320,5,1619,7,19,23,14,37,,,,,,,,,,,,,,,,,,,,,,27,26,29,1486,9,8,10,368,6,4,8,18,5560:1,206,87,,,,3.1,,,,2.7,3.1,3.0,,,,2.6,3.0,0.04,13176,1204,69567,90135,0.77,0.62,0.92,120394,106426,134362,187750,94876,280624,214200,147409,280991,,,,110833,78529,143137,124530,116281,132779,22,,23,11,10,,,,,,,,,,,,,,,,,,,,,,,,,28,22,14,32,21,,,,,,,,,,,,,,,,,,,,,,16,12,7,20,,,,,,,,,,,,,,,,,,,,,,25,14,9,20,,,,,,,,,,,,,,,,,,,,,,,15,3000,5,93.4,73.6,3,8881,93,92,95,876,9,7,12,94,8974,92,96,27799,20.9,19.1,340,1.2,263,0.9,313,1.1,60,0.2,2569,9.2,23860,85.8,146,1,0,1,48.8,26062,100.0
08041,Colorado,El Paso,76.9,76.7,77.1,75.8,75.2,76.4,70.3,67.5,73.1,84.6,83.2,86.1,72.0,71.0,73.0,72.8,68.7,76.9,,,,77.4,77.1,77.6,9358,406,398,415,449,423,474,814,657,971,175,145,206,622,577,668,481,335,669,,,,388,378,397,454,59,54,65,63,52,74,,,,,,,117,88,153,,,,,,,53,47,60,371,6,5,6,7,5,8,,,,,,,10,7,13,,,,7,4,11,5,4,6,10,9,12,16,14,18,7,6,9,1032,168,69510,10,40150,6,804,37,34,39,32,26,37,98,52,167,,,,56,44,70,,,,,,,38,34,41,31,30,32,41353,9,8,10,7340,4,3,5,157,637:1,10413,74,7,5,8,3.2,,3.4,3.0,3.0,3.4,3.1,,3.5,2.7,2.9,3.3,0.08,11656,-958,49821,60593,0.82,0.79,0.85,82248,79275,85221,63794,53330,74258,91099,81789,100409,63782,58381,69183,69080,65408,72752,87372,85469,89275,34,45,36,346,7,7,6,8,13,10,15,,,,,,,21,16,27,,,,,,,5,4,5,989,27,25,29,27,21,17,25,43,21,80,12,6,20,20,14,27,,,,,,,29,27,32,773,21,20,23,22,19,26,,,,11,6,20,33,26,41,,,,,,,21,19,23,676,14,13,15,15,13,18,,,,13,7,20,15,11,20,,,,,,,13,12,15,,1009,76500,13,72.9,72.4,141,183106,66,65,67,38898,14,14,15,94,258802,93,94,740567,23.0,14.0,44032,5.9,10472,1.4,25085,3.4,3064,0.4,140178,18.9,496383,67.0,7707,1,1,1,49.0,74869,10.3
08043,Colorado,Fremont,76.0,75.1,76.8,77.7,75.1,80.4,,,,,,,70.6,61.1,80.0,,,,,,,75.4,74.5,76.3,893,446,415,478,378,289,484,,,,,,,,,,,,,,,,470,433,507,22,64,40,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10,14,16,14,19,9,7,10,145,329,6200,13,6271,13,43,30,21,40,,,,,,,,,,,,,,,,,,,,,,32,31,34,2435,11,9,12,349,4,3,6,111,902:1,325,85,,,,3.0,,,,2.8,3.0,2.8,,,,2.4,2.9,0.02,12772,289,46217,56348,0.82,0.76,0.88,57275,49925,64625,39223,25465,52981,,,,54063,35696,72430,32866,19362,46370,58521,53649,63393,45,66,33,19,10,5,3,8,,,,,,,,,,,,,,,,,,,,,,96,37,30,46,40,,,,,,,,,,,,,,,,,,,,,,76,32,25,39,,,,,,,,,,,,,,,,,,,,,,46,14,10,18,,,,,,,,,,,,,,,,,,,,,,,25,3700,7,64.7,65.5,27,13326,75,73,77,2221,13,10,15,82,14543,80,85,49621,15.7,22.8,1901,3.8,922,1.9,471,0.9,45,0.1,6901,13.9,38943,78.5,330,1,0,1,42.0,24202,49.5
08045,Colorado,Garfield,80.2,79.4,80.9,82.1,79.5,84.6,,,,,,,,,,,,,,,,79.9,79.1,80.7,559,267,245,290,232,182,292,,,,,,,,,,,,,,,,273,247,300,29,44,29,63,48,26,80,,,,,,,,,,,,,,,,41,22,69,24,4,3,7,,,,,,,,,,,,,,,,,,,,,,10,9,12,15,13,18,7,6,9,79,154,4770,8,2246,4,32,18,12,25,,,,,,,,,,,,,,,,,,,,,,27,25,28,6720,18,16,20,1569,10,7,13,101,988:1,993,83,11,4,17,3.0,,,,2.6,3.3,2.8,,,,2.5,3.0,0.04,13047,-1010,46636,60126,0.78,0.72,0.83,86566,75856,97276,,,,103324,81216,125432,41213,40470,41956,67444,60797,74091,90006,85813,94199,39,73,33,33,8,3,1,5,,,,,,,,,,,,,,,,,,,,,,73,23,18,29,24,,,,,,,,,,,,,,,,,,,,,,44,15,11,20,,,,,,,,,,,,,,,,,,,,,,62,15,11,19,13,8,21,,,,,,,,,,,,,,,,16,12,21,,69,6900,10,79.8,66.0,62,15653,70,68,72,2785,13,10,15,90,20109,88,92,62271,24.0,15.0,453,0.7,1081,1.7,623,1.0,121,0.2,19023,30.5,41075,66.0,3588,6,5,8,48.5,19811,32.1
08047,Colorado,Gilpin,80.8,77.5,84.1,,,,,,,,,,,,,,,,,,,,,,75,279,213,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,7,11,14,12,17,6,5,8,9,169,500,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,25,29,260,7,5,8,37,4,3,6,17,5891:1,,,,,,3.4,,,,,,3.5,,,,,,0.01,13830,2096,57028,97236,0.59,0.44,0.73,89805,76707,102903,108720,88218,129222,,,,,,,103368,43475,163261,97489,77428,117550,24,,28,3,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,500,,84.1,54.4,7,2243,79,71,86,485,18,9,26,90,2564,83,96,5891,13.7,20.6,75,1.3,97,1.6,102,1.7,15,0.3,459,7.8,5021,85.2,0,0,0,2,47.5,5808,100.0
08049,Colorado,Grand,84.8,82.4,87.1,,,,,,,,,,,,,,,,,,,,,,159,240,200,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,8,12,15,13,18,7,6,8,22,155,1300,8,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,26,24,28,1188,12,10,14,196,7,5,10,57,1752:1,137,88,,,,3.0,,,,,,2.9,,,,,,0.02,15084,1769,44905,56979,0.79,0.69,0.89,88059,76232,99886,,,,,,,,,,53859,19595,88123,80961,65475,96447,28,66,28,19,33,,,,,,,,,,,,,,,,,,,,,,,,,18,25,15,41,23,,,,,,,,,,,,,,,,,,,,,,14,18,10,30,,,,,,,,,,,,,,,,,,,,,,16,15,8,24,,,,,,,,,,,,,,,,,,,,,,,5,1300,4,79.0,33.1,27,4535,73,72,73,758,13,9,16,91,5683,86,96,15769,15.3,21.0,161,1.0,147,0.9,175,1.1,19,0.1,1605,10.2,13540,85.9,110,1,0,1,46.4,10738,68.3
08051,Colorado,Gunnison,82.9,81.3,84.5,81.0,74.8,87.1,,,,,,,,,,,,,,,,82.9,81.3,84.5,128,212,174,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,8,11,15,13,17,7,6,8,9,59,1470,9,471,3,,,,,,,,,,,,,,,,,,,,,,,,,,28,26,30,1029,9,7,11,149,5,3,7,98,1016:1,159,98,,,,2.9,,,,2.1,3.1,2.5,,,,1.6,2.7,0.08,12985,3194,46300,67321,0.69,0.61,0.77,88855,82058,95652,,,,,,,,,,58542,51602,65482,78835,67232,90438,26,,26,15,23,,,,,,,,,,,,,,,,,,,,,,,,,24,26,16,39,28,,,,,,,,,,,,,,,,,,,,,,14,16,9,27,,,,,,,,,,,,,,,,,,,,,,15,13,7,21,,,,,,,,,,,,,,,,,,,,,,,11,1400,8,80.7,39.4,22,4898,63,58,68,1249,17,11,22,93,7223,91,95,17267,15.7,14.6,107,0.6,517,3.0,162,0.9,7,0.0,1796,10.4,14801,85.7,108,1,0,2,45.9,9690,57.3
08053,Colorado,Hinsdale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,8,11,15,12,17,6,5,8,,,80,9,34,4,,,,,,,,,,,,,,,,,,,,,,,,,,28,27,30,66,16,13,18,15,12,8,16,258,388:1,,,,,,,,,,,,,,,,,,,,,41196,52292,0.79,0.49,1.09,70675,59919,81431,,,,,,,,,,,,,,,,36,,27,2,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,0,95.0,21.5,0,372,78,69,86,86,19,2,35,91,435,84,98,775,13.3,34.3,10,1.3,10,1.3,6,0.8,0,0.0,50,6.5,684,88.3,0,0,0,7,48.5,788,100.0
08055,Colorado,Huerfano,73.7,71.3,76.1,71.0,67.2,74.7,,,,,,,,,,,,,,,,74.3,70.7,78.0,182,579,474,684,726,535,962,,,,,,,,,,,,,,,,527,394,659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10,13,16,14,18,9,8,10,12,194,1010,15,803,12,,,,,,,,,,,,,,,,,,,,,,,,,,29,28,31,367,10,8,12,44,4,3,5,169,590:1,,,,,,3.0,,,,,,2.8,,,,,,0.18,15897,-2378,46353,56472,0.82,0.71,0.93,47968,42298,53638,,,,,,,,,,38438,9354,67522,50354,42705,58003,70,,30,6,20,,,,,,,,,,,,,,,,,,,,,,,,,10,27,12,54,29,,,,,,,,,,,,,,,,,,,,,,14,41,22,69,,,,,,,,,,,,,,,,,,,,,,16,34,19,55,,,,,,,,,,,,,,,,,,,,,,,20,500,40,78.1,41.3,25,2231,78,73,82,380,14,8,20,75,2157,68,82,7082,16.0,31.2,71,1.0,385,5.4,72,1.0,22,0.3,2291,32.3,4435,62.6,44,1,0,2,49.4,6820,100.0
08057,Colorado,Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10,14,17,15,20,8,7,10,,,150,11,115,8,,,,,,,,,,,,,,,,,,,,,,,,,,29,27,30,152,19,16,23,33,14,9,18,77,1302:1,,,,,,,,,,,,,,,,,,,18038,-1506,36250,51298,0.71,0.44,0.97,62439,52927,71951,,,,,,,,,,27050,12175,41925,39453,18943,59963,37,,40,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,0,78.6,33.4,32,496,77,70,84,84,15,2,27,81,524,73,89,1302,17.7,26.3,4,0.3,39,3.0,3,0.2,0,0.0,181,13.9,1084,83.3,3,0,0,5,47.2,1379,100.0
08059,Colorado,Jefferson,79.5,79.3,79.7,76.7,76.0,77.4,73.0,69.6,76.5,84.4,82.9,85.9,69.9,67.4,72.5,,,,,,,80.1,79.8,80.3,6387,296,289,304,411,385,437,556,418,726,170,138,207,634,521,747,,,,,,,277,269,285,213,43,37,48,56,43,71,,,,,,,164,85,286,,,,,,,36,30,42,158,4,3,5,5,3,7,,,,,,,,,,,,,,,,3,3,4,9,8,10,14,12,16,7,6,8,912,181,47380,8,18542,3,425,24,22,27,35,29,43,,,,,,,,,,,,,,,,23,20,25,26,25,28,29649,8,7,9,4098,4,3,4,129,772:1,6325,86,6,5,8,3.3,,3.5,3.0,2.8,3.5,3.2,,3.7,2.8,2.7,3.5,0.12,11419,2164,63314,79377,0.80,0.77,0.82,102413,98778,106048,59573,46726,72420,98184,84794,111574,63684,47127,80241,76216,72282,80150,108651,106596,110706,30,62,33,353,12,3,3,4,5,4,7,,,,,,,26,13,45,,,,,,,2,2,3,600,19,18,21,21,14,11,18,,,,,,,,,,,,,,,,21,19,23,393,14,12,15,11,8,15,,,,,,,34,18,60,,,,,,,14,13,16,349,9,8,10,10,7,12,,,,,,,,,,,,,,,,9,8,10,,333,52200,6,84.0,78.5,152,168238,71,70,71,29439,13,12,13,94,223495,93,94,576143,18.3,18.0,7672,1.3,7086,1.2,19092,3.3,745,0.1,92158,16.0,442786,76.9,6181,1,1,1,49.6,41669,7.1
